url,name,description,start_date,end_date,venue_name,venue_city,venue_state,yelp_labels,yelp_scores,event_text
https://www.eventbrite.com/e/penflow-writing-sessions-tickets-1137008375659,Penflow Writing Sessions,"Submerge yourself in the writing &amp; performing experience. Enjoy great vibes, live readings and conversations on different topics every week!",2025-01-08T19:00:00-06:00,2027-01-06T23:30:00-06:00,4504 S Cottage Grove Ave,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Active Life']","[0.743, 0.46, 0.343]","Categories: Performing Arts, Arts & Entertainment, Active Life"
https://www.eventbrite.com/e/lean-six-sigma-green-belt-lssgb-certification-training-in-chicago-il-tickets-723317380757,"Lean Six Sigma Green Belt (LSSGB) Certification Training in Chicago, IL Tickets, Tuesday, Feb 24 at 9 am to Friday, Feb 27 at 5 pm","Eventbrite - Simplykart Inc presents Lean Six Sigma Green Belt (LSSGB) Certification Training in Chicago, IL - Tuesday, February 24, 2026 at Chicago, IL, Chicago, IL, IL. Find event and ticket information.",,,,,,"['Education', 'Event Planning & Services', 'Active Life']","[0.843, 0.813, 0.582]","Categories: Education, Event Planning & Services, Active Life"
https://www.eventbrite.com/e/silent-party-chicago-rb-hip-hop-twerk-every-last-friday-tickets-1653358843809,"SILENT PARTY CHICAGO | R&B, Hip-Hop & Twerk Every Last Friday Tickets, Multiple dates","Eventbrite - Urban Fêtes presents SILENT PARTY CHICAGO | R&B, Hip-Hop & Twerk Every Last Friday - Friday, September 26, 2025 at the bar 10 DOORS, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Bars', 'Nightlife']","[0.953, 0.952, 0.948]","Categories: Arts & Entertainment, Bars, Nightlife"
https://www.eventbrite.com/e/spring-fling-yacht-party-chicago-burnham-harbor-tickets-1969859413533,"Spring Fling Yacht Party (Chicago) Burnham Harbor Tickets, Sunday, Mar 8 from 1:45 pm to 6 pm","Eventbrite - Skyline Yacht Cruises presents Spring Fling Yacht Party (Chicago) Burnham Harbor - Sunday, March 8, 2026 at Burnham Harbor S Dock (Anita Dee 2), Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.928, 0.843, 0.817]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/suminagashi-ink-marbling-workshop-tickets-1971210342197,"Suminagashi - Ink Marbling Workshop Tickets, Saturday, Mar 7 from 3:30 pm to 5:30 pm","Eventbrite - Japanese Culture Center presents Suminagashi - Ink Marbling Workshop - Saturday, March 7, 2026 at Japanese Culture Center, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Event Planning & Services']","[0.965, 0.817, 0.797]","Categories: Arts & Entertainment, Performing Arts, Event Planning & Services"
https://www.eventbrite.com/e/flash-class-wine-happy-hour-tickets-1982297572401,"Flash Class: Wine Happy hour Tickets, Wednesday, Mar 4 from 7 pm to 7:30 pm","Eventbrite - Eataly Chicago presents Flash Class: Wine Happy hour - Wednesday, March 4, 2026 at Eataly Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Venues & Event Spaces', 'Nightlife']","[0.864, 0.85, 0.837]","Categories: Arts & Entertainment, Venues & Event Spaces, Nightlife"
https://www.eventbrite.com/e/chicago-business-networking-event-the-gwen-rooftop-tickets-1982355941986,"Chicago Business Networking Event @ The Gwen Rooftop Tickets, Thursday, Feb 26 from 6:30 pm to 8:30 pm","Eventbrite - Salon Social presents Chicago Business Networking Event @ The Gwen Rooftop - Thursday, February 26, 2026 at Upstairs at The Gwen, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Nightlife', 'Beauty & Spas']","[0.862, 0.533, 0.473]","Categories: Venues & Event Spaces, Nightlife, Beauty & Spas"
https://www.eventbrite.com/e/drag-queen-sip-and-paint-chicago-the-drag-queen-paint-experience-tickets-1042059025597,"Drag Queen Sip and Paint Chicago The Drag Queen Paint experience Tickets, Multiple dates","Eventbrite - Drag Queen Sip and Paint presents Drag Queen Sip and Paint Chicago The Drag Queen Paint experience - Saturday, October 12, 2024 at 5 W Division St, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.976, 0.923, 0.876]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.co.uk/e/the-barberjoshop-5-day-barber-bootcamp-chicago-tickets-1404469458959,"The Barber.josh.o.p 5 Day Barber Bootcamp CHICAGO Tickets, Sunday, Mar 1 at 10 am to Thursday, Mar 5 at 4 pm","Eventbrite - Barber.josh.o.p presents The Barber.josh.o.p 5 Day Barber Bootcamp CHICAGO - Sunday, March 1, 2026 at Headquarters Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Event Planning & Services']","[0.887, 0.881, 0.87]","Categories: Arts & Entertainment, Performing Arts, Event Planning & Services"
https://www.eventbrite.com/e/starlight-sapphic-matchmaking-logan-arcade-tickets-1981510626625,"Starlight Sapphic: Matchmaking @ Logan Arcade Tickets, Saturday, Mar 7 from 7 pm to 9:30 pm","Eventbrite - Celina Atangana presents Starlight Sapphic: Matchmaking @ Logan Arcade - Saturday, March 7, 2026 at Logan Arcade, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Nightlife']","[0.978, 0.972, 0.907]","Categories: Performing Arts, Arts & Entertainment, Nightlife"
https://www.eventbrite.sg/e/technology-digital-tools-1-day-edtech-training-in-chicago-il-tickets-1977596225546,"Technology & Digital Tools: 1 Day EdTech Training in Chicago, IL Tickets, Multiple dates","Eventbrite - Mangates presents Technology & Digital Tools: 1 Day EdTech Training in Chicago, IL - Thursday, January 15, 2026 at regus IL, Chicago - 111 W. Jackson, Chicago, IL. Find event and ticket information.",,,,,,"['Education', 'Event Planning & Services', 'Active Life']","[0.985, 0.563, 0.451]","Categories: Education, Event Planning & Services, Active Life"
https://www.eventbrite.com/e/confronting-design-danger-tickets-1982299273489,"Confronting Design - Danger Tickets, Thursday, Feb 26 from 6 pm to 9 pm","Eventbrite - Chicago Graphic Design Club presents Confronting Design - Danger - Thursday, February 26, 2026 at Two Thirty, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Arts & Entertainment']","[0.856, 0.839, 0.801]","Categories: Event Planning & Services, Venues & Event Spaces, Arts & Entertainment"
https://www.eventbrite.com/e/green-beer-day-2026-tickets-1982248926901,"Green Beer Day 2026 Tickets, Saturday, Mar 7 from 1 pm to 5 pm","Eventbrite - Derno's presents Green Beer Day 2026 - Saturday, March 7, 2026 at Derno's, Chicago, IL. Find event and ticket information.",,,,,,"['Beer', 'Event Planning & Services', 'Arts & Entertainment']","[0.978, 0.91, 0.867]","Categories: Beer, Event Planning & Services, Arts & Entertainment"
https://www.eventbrite.com/e/kris-kringle-solutions-perfect-gift-for-teachers-tickets-1976402777912,"Kris Kringle Solutions: Perfect Gift for Teachers Tickets, Multiple dates","Eventbrite - Kris Kringle Solutions presents Kris Kringle Solutions: Perfect Gift for Teachers - Thursday, January 22, 2026 at Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Education', 'Event Planning & Services', 'Venues & Event Spaces']","[0.917, 0.907, 0.379]","Categories: Education, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/vouch-comedy-show-february-tickets-1980489344944,Vouch Comedy Show - February,"Each month, hundreds of comics audition at open mics throughout Chicago, but only the best of the best make it to the Vouch Comedy Show!",2026-02-25T20:00:00-06:00,2026-02-25T21:30:00-06:00,"Laugh Factory, North Broadway, Chicago, IL, USA",Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Comedy Clubs']","[0.932, 0.842, 0.763]","Categories: Performing Arts, Arts & Entertainment, Comedy Clubs"
https://www.eventbrite.com/e/speed-dating-tickets-1978955883319,"Speed Dating Tickets, Wednesday, Mar 4 from 7 pm to 9:30 pm","Eventbrite - Hot Potato Hearts presents Speed Dating - Wednesday, March 4, 2026 at Easy Does It, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Arts & Entertainment', 'Venues & Event Spaces']","[0.78, 0.728, 0.566]","Categories: Event Planning & Services, Arts & Entertainment, Venues & Event Spaces"
https://www.eventbrite.com/e/werkin-girls-drag-queen-show-chicago-an-unforgettable-drag-show-experience-tickets-1328610372389,Werkin Girls Drag Queen Show Chicago-An Unforgettable Drag Show Experience,Chicago's #1 Drag Queen Show - Werkin Girls,2025-05-24T13:30:00-04:00,,Workin Girls Drag Show Chicago,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Theaters']","[0.991, 0.963, 0.513]","Categories: Performing Arts, Arts & Entertainment, Theaters"
https://www.eventbrite.com/e/david-drake-at-the-lincoln-lodge-tickets-1811754258759,David Drake At The Lincoln Lodge,"""David melds a sort of earnest warmth and acid sarcasm into an endlessly watchable stage persona"". - Humorism",2026-02-27T19:00:00-06:00,2026-02-27T20:30:00-06:00,The Lincoln Lodge,Chicago,IL,['Performing Arts'],[0.661],Categories: Performing Arts
https://www.eventbrite.com/e/beat-the-brewer-at-whirlyball-vs-goose-island-beer-co-chicago-tickets-1982213367542,"Beat The Brewer at WhirlyBall vs. Goose Island Beer Co. | Chicago Tickets, Thursday, Feb 26 from 6:30 pm to 9 pm","Eventbrite - WhirlyBall presents Beat The Brewer at WhirlyBall vs. Goose Island Beer Co. | Chicago - Thursday, February 26, 2026 at WhirlyBall Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Nightlife', 'Performing Arts']","[0.966, 0.957, 0.95]","Categories: Arts & Entertainment, Nightlife, Performing Arts"
https://www.eventbrite.com/e/community-day-at-the-insect-asylum-10-admission-for-everyone-tickets-1209218879219,Community Day at The Insect Asylum: $10 Admission for Everyone,Discounted admission for everyone on every other Wednesday at The Insect Asylum!,2025-02-05T15:00:00-06:00,2026-12-23T20:00:00-06:00,The Insect Asylum,chicago,IL,"['Kids Activities', 'Arts & Entertainment', 'Education']","[0.615, 0.393, 0.313]","Categories: Kids Activities, Arts & Entertainment, Education"
https://www.eventbrite.com/e/love-struck-a-seductive-valentines-cabaret-in-chicago-tickets-1977836838225,Love Struck - A Seductive Valentine’s Cabaret  in Chicago!,"Love Struck - An immersive Valentine’s burlesque cirque cabaret packed with sensual performances, risqué fantasy, and romance!",2026-02-05T20:30:00-06:00,2026-02-28T21:30:00-06:00,Experience 868 Events,Chicago,IL,"['Performing Arts', 'Arts & Entertainment']","[0.988, 0.939]","Categories: Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/hanging-faux-stained-glass-workshop-tickets-1979425349505,"Hanging Faux Stained Glass Workshop Tickets, Multiple dates","Eventbrite - Cam Studios Chicago presents Hanging Faux Stained Glass Workshop - Wednesday, January 7, 2026 at 5420 W Belmont Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.962, 0.901, 0.667]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/north-side-wedding-walk-year-2-tickets-1980108827807,"North Side Wedding Walk - Year 2! Tickets, Sunday, Mar 1 from 12 pm to 5 pm","Eventbrite - Urban Allure Events presents North Side Wedding Walk - Year 2! - Sunday, March 1, 2026 at North Side Event Venues, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Arts & Entertainment']","[0.992, 0.989, 0.903]","Categories: Event Planning & Services, Venues & Event Spaces, Arts & Entertainment"
https://www.eventbrite.com/e/weekend-release-yoga-sound-bath-tickets-1980575318092,"Weekend Release: Yoga Sound Bath Tickets, Multiple dates","Eventbrite - Organizer presents Weekend Release: Yoga Sound Bath - Saturday, February 7, 2026 at Yoga Sound Bath, Chicago, IL. Find event and ticket information.",,,,,,"['Yoga', 'Event Planning & Services', 'Arts & Entertainment']","[0.974, 0.913, 0.884]","Categories: Yoga, Event Planning & Services, Arts & Entertainment"
https://www.eventbrite.com/e/guided-tasting-italian-cheese-101-tickets-1982303284486,"Guided Tasting: Italian Cheese 101 Tickets, Saturday, Mar 7 from 3 pm to 4 pm","Eventbrite - Eataly Chicago presents Guided Tasting: Italian Cheese 101 - Saturday, March 7, 2026 at Eataly Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Specialty Food', 'Arts & Entertainment', 'Event Planning & Services']","[0.939, 0.874, 0.812]","Categories: Specialty Food, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/henna-workshop-with-awaara-ghar-tickets-1980748825056,"Henna Workshop with Awaara Ghar Tickets, Saturday, Feb 28 from 2 pm to 4 pm","Eventbrite - Hey, I Thought Of You presents Henna Workshop with Awaara Ghar - Saturday, February 28, 2026 at Hey, I Thought Of You, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Performing Arts']","[0.965, 0.886, 0.873]","Categories: Arts & Entertainment, Event Planning & Services, Performing Arts"
https://www.eventbrite.com/e/aliejha-and-panchita-tickets-1983139724300,Aliejha and Panchita,"This is an intimate, seated dinner show featuring Aliejha and Panchita!",2026-03-04T19:00:00-06:00,2026-03-04T21:00:00-06:00,UncommonGround - Lakeview,Chicago,IL,"['Arts & Entertainment', 'Performing Arts', 'Specialty Food']","[0.889, 0.728, 0.478]","Categories: Arts & Entertainment, Performing Arts, Specialty Food"
https://www.eventbrite.com/e/turning-two-supper-club-tickets-1983510579538,"Turning Two! Supper Club Tickets, Friday, Feb 27 from 7 pm to 10 pm","Eventbrite - Turning Two! Supper Club - Friday, February 27, 2026 at 2060 W North Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Nightlife', 'Venues & Event Spaces', 'Arts & Entertainment']","[0.929, 0.865, 0.85]","Categories: Nightlife, Venues & Event Spaces, Arts & Entertainment"
https://www.eventbrite.com/e/refine-shine-resume-revisions-tickets-1533325240069,"Refine & Shine: Resume Revisions Tickets, Multiple dates","Eventbrite - Application Appeal presents Refine & Shine: Resume Revisions - Monday, July 28, 2025 at Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Performing Arts', 'Arts & Entertainment']","[0.828, 0.697, 0.574]","Categories: Event Planning & Services, Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/lowkey-funny-standup-comedy-at-laugh-factory-chicago-tickets-1983335895052,LowKey Funny Standup Comedy at Laugh Factory Chicago!,Today's biggest names and local comedians will deliver something for every taste and style of comedy.,2026-03-06T21:30:00-06:00,2026-03-06T23:00:00-06:00,Laugh Factory Chicago,Chicago,IL,"['Comedy Clubs', 'Arts & Entertainment', 'Performing Arts']","[0.494, 0.488, 0.308]","Categories: Comedy Clubs, Arts & Entertainment, Performing Arts"
https://www.eventbrite.com/e/midlife-womens-wellness-summit-early-spring-2026-tickets-1981829651838,"Midlife Women's Wellness Summit Early Spring 2026 Tickets, Sunday, Mar 1 from 1 pm to 5:30 pm","Eventbrite - Angie Maguire RN BSN, NC-BC presents Midlife Women's Wellness Summit Early Spring 2026 - Sunday, March 1, 2026 at The Nineteenth Century Charitable Association, Oak Park, IL. Find event and ticket information.",,,,,,"['Active Life', 'Event Planning & Services', 'Venues & Event Spaces']","[0.882, 0.865, 0.693]","Categories: Active Life, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/artesana-workshop-mascara-de-la-danza-de-los-diablos-tickets-1980750754828,"ArteSana Workshop: Máscara de la Danza de los Diablos Tickets, Wednesday, Feb 25 from 5 pm to 6:30 pm","Eventbrite - 18th Street Casa de Cultura presents ArteSana Workshop: Máscara de la Danza de los Diablos - Wednesday, February 25, 2026 at 18th Street Casa de Cultura, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Event Planning & Services']","[0.99, 0.989, 0.886]","Categories: Performing Arts, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/urban-hours-debut-series-live-music-curated-for-the-culture-tickets-1980879901108,Urban Hours Debut Series | Live Music Curated for the Culture,"Urban Hours debuts in Fulton Market at The Wild Hare—curated live music with presence, polish, and purpose for discerning listeners.",2026-03-01T19:30:00-06:00,2026-03-01T22:00:00-06:00,The Wild Hare & Singing Armadillo Frog Sanctuary,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.734, 0.717, 0.66]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/knorr-x-meet-irl-speed-dating-ages-25-35-mens-tickets-sold-out-tickets-1979954295597,"Knorr x Meet IRL: Speed Dating Ages 25 - 35 ~Men's tickets sold out~ Tickets, Tuesday, Feb 24 from 6:30 pm to 9 pm","Eventbrite - meet irl | a better way to connect presents Knorr x Meet IRL: Speed Dating Ages 25 - 35 ~Men's tickets sold out~ - Tuesday, February 24, 2026 at Midwest Coast Brewing Company, Chicago, IL. Find event and ticket information.",,,,,,"['Breweries', 'Event Planning & Services', 'Arts & Entertainment']","[0.968, 0.821, 0.685]","Categories: Breweries, Event Planning & Services, Arts & Entertainment"
https://www.eventbrite.com/e/call-and-response-book-signing-with-l-michelle-smith-tickets-1981551212017,Call And Response Book Signing with L. Michelle Smith,Join L. Michelle Smith for a fun in-person book signing and chat about Call And Response!,2026-02-27T18:00:00-06:00,2026-02-27T20:00:00-06:00,Da Book Joint,Chicago,IL,"['Arts & Entertainment', 'Bars', 'Arcades']","[0.361, 0.353, 0.34]","Categories: Arts & Entertainment, Bars, Arcades"
https://www.eventbrite.com/e/tantra-speed-date-chicago-meet-singles-speed-dating-tickets-1914191952659,"Tantra Speed Date® - Chicago! (Meet Singles Speed Dating) Tickets, Saturday, Mar 7 from 5:30 pm to 8:30 pm","Eventbrite - The Tantra Institute presents Tantra Speed Date® - Chicago! (Meet Singles Speed Dating) - Saturday, March 7, 2026 at Moksha Yoga Center, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Yoga', 'Event Planning & Services']","[0.911, 0.901, 0.837]","Categories: Arts & Entertainment, Yoga, Event Planning & Services"
https://www.eventbrite.com/e/tickets-tengo-funk-feb-28-tickets-1982807558784,Tickets Tengo Funk Feb 28,"Join us February 28 as we take over Hoste. Diff venue, same energy. Early arrival Highly suggested. All tickets sale are final. No refunds",2026-02-28T20:00:00-06:00,2026-03-01T02:00:00-06:00,Hoste,Chicago,IL,"['Music Venues', 'Performing Arts', 'Arts & Entertainment']","[0.902, 0.894, 0.778]","Categories: Music Venues, Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/meet-irl-x-hoste-pilsen-singles-mixer-cocktail-party-tickets-1983183558409,"Meet IRL x Hoste | Pilsen Singles Mixer & Cocktail Party ✨ Tickets, Thursday, Mar 5 from 6:30 pm to 9 pm","Eventbrite - meet irl | a better way to connect presents Meet IRL x Hoste | Pilsen Singles Mixer & Cocktail Party ✨ - Thursday, March 5, 2026 at Hoste, Chicago, IL. Find event and ticket information.",,,,,,"['Nightlife', 'Event Planning & Services', 'Venues & Event Spaces']","[0.92, 0.816, 0.802]","Categories: Nightlife, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com.au/e/young-it-professionals-in-chicago-social-friday-tickets-1059313949539,"Young IT Professionals in Chicago Social Friday Tickets, Multiple dates","Eventbrite - IT Social Chicago presents Young IT Professionals in Chicago Social Friday - Friday, 1 November 2024 at Jake Melnick's Corner Tap, Chicago, IL. Find event and ticket information (prices in AUD).",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Nightlife']","[0.839, 0.74, 0.613]","Categories: Event Planning & Services, Venues & Event Spaces, Nightlife"
https://www.eventbrite.com/e/chicago-social-hour-speed-dating-for-ages-25-35-tickets-1980820860516,"Chicago Social Hour: Speed Dating For Ages 25-35 Tickets, Thursday, Feb 26 from 6:30 pm to 9:30 pm","Eventbrite - The City Social presents Chicago Social Hour: Speed Dating For Ages 25-35 - Thursday, February 26, 2026 at Park & Field, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Performing Arts', 'Arts & Entertainment']","[0.882, 0.847, 0.822]","Categories: Event Planning & Services, Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/infant-bls-cpr-and-aed-class-in-chicago-marquette-park-tickets-899389647647,"Infant BLS CPR and AED Class in Chicago - Marquette Park Tickets, Multiple dates","Eventbrite - UCPRA presents Infant BLS CPR and AED Class in Chicago - Marquette Park - Thursday, May 9, 2024 at CPR Certification Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Education', 'Event Planning & Services', 'Active Life']","[0.849, 0.81, 0.805]","Categories: Education, Event Planning & Services, Active Life"
https://www.eventbrite.com/e/pretty-bad-portrait-session-at-lmn-wedge-studio-tickets-1981366303952,"Pretty Bad Portrait Session at LMN Wedge Studio Tickets, Multiple dates","Eventbrite - LMN Wedge Studio & Gallery presents Pretty Bad Portrait Session at LMN Wedge Studio - Saturday, January 24, 2026 at LMN Wedge Studio & Gallery, Chicago, IL. Find event and ticket information.",,,,,,"['Art Galleries', 'Arts & Entertainment', 'Event Planning & Services']","[0.918, 0.908, 0.905]","Categories: Art Galleries, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/urban-twang-with-laura-glyda-tickets-1964607676446,Urban Twang with Laura Glyda,"This is an intimate, seated dinner show featuring Urban Twang with Laura Glyda.",2026-03-07T19:00:00-06:00,2026-03-07T21:00:00-06:00,UncommonGround - Lakeview,Chicago,IL,"['Arts & Entertainment', 'Performing Arts']","[0.925, 0.546]","Categories: Arts & Entertainment, Performing Arts"
https://www.eventbrite.com/e/chicago-speed-networking-networknite-business-professionals-event-tickets-1979294702737,"Chicago Speed Networking | NetworkNite | Business Professionals Event Tickets, Wednesday, Feb 25 from 7:30 pm to 9:30 pm","Eventbrite - NetworkNite presents Chicago Speed Networking | NetworkNite | Business Professionals Event - Wednesday, February 25, 2026 at Recess, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Active Life', 'Event Planning & Services']","[0.75, 0.597, 0.593]","Categories: Venues & Event Spaces, Active Life, Event Planning & Services"
https://www.eventbrite.com/e/queering-the-astrology-of-2026-conversation-tickets-1982087082821,"Queering The Astrology of 2026 Conversation Tickets, Wednesday, Feb 25 from 7 pm to 8:30 pm","Eventbrite - Dr. Nicole Rawls presents Queering The Astrology of 2026 Conversation - Wednesday, February 25, 2026 at Babe's Sports Bar, Chicago, IL. Find event and ticket information.",,,,,,"['Sports Bars', 'Event Planning & Services', 'Bars']","[0.995, 0.867, 0.855]","Categories: Sports Bars, Event Planning & Services, Bars"
https://www.eventbrite.com/e/ramadan-babysitting-weekends-last-10-nights-tickets-1982087900266,"Ramadan Babysitting: Weekends + Last 10 Nights Tickets, Multiple dates","Eventbrite - Downtown Islamic Center presents Ramadan Babysitting: Weekends + Last 10 Nights - Friday, February 20, 2026 at Downtown Islamic Center, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Active Life']","[0.842, 0.797, 0.535]","Categories: Event Planning & Services, Venues & Event Spaces, Active Life"
https://www.eventbrite.com/e/wings-wine-glass-painting-tickets-1980012380330,"Wings & Wine Glass Painting Tickets, Multiple dates","Eventbrite - Ka'Lab Bronzeville presents Wings & Wine Glass Painting - Wednesday, January 14, 2026 at KaLab Bronzeville, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.988, 0.932, 0.833]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/the-twisted-tea-party-tickets-1979899052363,"The Twisted Tea Party Tickets, Sunday, Mar 8 from 2 pm to 6 pm","Eventbrite - LFF presents The Twisted Tea Party - Sunday, March 8, 2026 at Nova Noir Studios, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Event Planning & Services']","[0.967, 0.949, 0.92]","Categories: Arts & Entertainment, Performing Arts, Event Planning & Services"
https://www.eventbrite.com/e/painting-the-roses-red-tickets-1982628671728,"Painting the Roses Red Tickets, Sunday, Mar 1 from 5 pm to 8 pm","Eventbrite - Alma Art Gallery presents Painting the Roses Red - Sunday, March 1, 2026 at ALMA Gallery 3636 S Iron St, Chicago, IL. Find event and ticket information.",,,,,,"['Art Galleries', 'Arts & Entertainment', 'Event Planning & Services']","[0.996, 0.996, 0.848]","Categories: Art Galleries, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/fernando-ferrarone-quartet-live-at-fulton-street-collective-tickets-1979948613602,FERNANDO FERRARONE QUARTET Live at Fulton Street Collective,"Fulton Street Collective presents a return performance with FERNANDO FERRARONE QUARTET on Wednesday, February 25th at 7:30pm.",2026-02-25T19:30:00-06:00,2026-02-25T21:30:00-06:00,Fulton Street Collective,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.998, 0.988, 0.95]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/real-estate-and-business-networking-elevating-your-potential-lincoln-park-tickets-1849858188639,"Real Estate and Business Networking |Elevating Your Potential- Lincoln Park Tickets, Wednesday, Mar 4 from 6 pm to 8 pm","Eventbrite - Strive Networking presents Real Estate and Business Networking |Elevating Your Potential- Lincoln Park - Wednesday, March 4, 2026 at Parlay Lincoln Park, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Active Life', 'Nightlife']","[0.574, 0.519, 0.422]","Categories: Venues & Event Spaces, Active Life, Nightlife"
https://www.eventbrite.com/e/conversations-overheard-is-baaaackk-tickets-1982332269180,"CONVERSATIONS OVERHEARD IS BAAAACKK!!! Tickets, Saturday, Feb 28 from 3 pm to 6 pm","Eventbrite - Conversations Overheard presents CONVERSATIONS OVERHEARD IS BAAAACKK!!! - Saturday, February 28, 2026 at 4507 S Indiana Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Active Life', 'Venues & Event Spaces']","[0.855, 0.727, 0.663]","Categories: Event Planning & Services, Active Life, Venues & Event Spaces"
https://www.eventbrite.com/e/kettlebell-strength-and-condition-class-tickets-1617803587079,"Kettlebell Strength and Condition Class Tickets, Multiple dates","Eventbrite - SPORT Fitness presents Kettlebell Strength and Condition Class - Monday, August 25, 2025 at SPORT Fitness Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Fitness & Instruction', 'Sports Clubs', 'Event Planning & Services']","[0.969, 0.958, 0.829]","Categories: Fitness & Instruction, Sports Clubs, Event Planning & Services"
https://www.eventbrite.com/e/women-in-tech-chicago-2026-tickets-1982304766920,"Women in Tech Chicago 2026 Tickets, Thursday, Feb 26 from 6 pm to 9 pm","Eventbrite - Women in Tech Chicago presents Women in Tech Chicago 2026 - Thursday, February 26, 2026 at Arlo Chicago (Formerly Hotel Julian), Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Event Planning & Services', 'Hotels & Travel']","[0.924, 0.884, 0.699]","Categories: Venues & Event Spaces, Event Planning & Services, Hotels & Travel"
https://www.eventbrite.com/e/rb-saturdays-a-night-of-soul-vibes-tickets-1735541634749,✨ R&B Saturdays: A Night of Soul & Vibes ✨,"Experience smooth R&B, great vibes, and unforgettable energy this Saturday night music, mingling, and memories await. Drink & Food Specials!",2025-09-27T21:00:00-05:00,2027-01-02T22:00:00-06:00,BAR22,Chicago,IL,"['Nightlife', 'Music Venues', 'Venues & Event Spaces']","[0.905, 0.675, 0.553]","Categories: Nightlife, Music Venues, Venues & Event Spaces"
